ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
151431,Lycoris Recoil,https://cdn.myanimelist.net/images/manga/2/269465.jpg,https://cdn.myanimelist.net/images/manga/2/269465l.jpg,7.37,4105.0,15638,Slice of Life,"Located on the east side of Tokyo, overlooking the old, destroyed radio tower, Café LycoReco is a stylish and delicious place to relax. And this is a story depicting the everyday, extraordinary life of the charming staff who work there. Irresistible sweets, gun action, incredible games, heartwarming dramas, zombies and monsters...and a touch of love!? Of course, you can't forget the coffee!  (Source: Yen Press)"
70349,Sorairo Pandemic,https://cdn.myanimelist.net/images/manga/1/123863.jpg,https://cdn.myanimelist.net/images/manga/1/123863l.jpg,,43188.0,53504,"Drama, School","There is a strange disease that causes people to have spontaneous episodes where they lose touch with reality and behave as if they're living in their own fantasy world. It's currently a manageable condition, as the sufferers just need someone to watch after them. If they have an episode, the monitor makes sure nothing happens to the dreamer or anyone else. Nakanishi Kei runs into someone with this daydreaming illness, a young woman who insists he's ""Pierrot the Ripper"" on meeting him and drags him into her wild dream scenario. Even after her scene ends, she seems determined to inject herself into his life...  (Source: Baka-Tsuki)"
123435,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen - Kizokuin Gaiden,https://cdn.myanimelist.net/images/manga/3/277464.webp,https://cdn.myanimelist.net/images/manga/3/277464l.webp,8.09,594.0,23137,Fantasy,"After the graduation ceremony ends and the library falls quiet once again, Solange reflects on the eventful term that has just concluded—and the many special memories she has made along the way. This new side series explores Rozemyne's time at the Royal Academy from a variety of new perspectives!  (Source: J-Novel Club)"
162980,Majutsushi Orphen: Mubou-hen,https://cdn.myanimelist.net/images/manga/3/289075.jpg,https://cdn.myanimelist.net/images/manga/3/289075l.jpg,,28121.0,68965,"Action, Adventure, Comedy, Fantasy, Gag Humor, Martial Arts, Parody","Poverty and Partners can always be counted on to make a bad situation worse. When trouble comes to town, Orphen finds himself forced to team up with the worst police officer on the force! Can he keep himself fed while avoiding friendly fire?  (Source: J-Novel Club)"
105230,Tensei shita node Tsugi koso wa Shiawase na Jinsei wo Tsukande Misemashou,https://cdn.myanimelist.net/images/manga/1/238446.jpg,https://cdn.myanimelist.net/images/manga/1/238446l.jpg,,50760.0,58224,"Fantasy, Harem, Romance","After being hit by a car, she suddenly found herself in the afterlife... or so she thought, but for some reason she reincarnated as a baby in another world?! Lizbeth was raised by incredibly doting and beautiful parents, and using the knowledge from her former life she makes a goal to ""have a moderately successful life"" in this world. However, her talent for magic is abnormal, and a prince, along with many other noble young men have either become infatuated with her, aim to kill her, or almost die... that isn't ""moderate"" at all! But even so, she swears to obtain the happy life she envisioned, somehow!  (Source: Shufu to Seikatsusha, translated)"
77579,Higurashi no Naku Koro ni Rei: Saikoroshi-hen,https://cdn.myanimelist.net/images/manga/2/135109.jpg,https://cdn.myanimelist.net/images/manga/2/135109l.jpg,7.17,6453.0,18511,"Drama, Horror, Mystery, Psychological","Saikoroshi-hen is an epilogue of Matsuribayashi-hen which takes place two months later, in August 1983. Rika is run over by a truck and wakes up in a totally different world, where none of the tragic events of the main series ever happened: Keiichi is not in Hinamizawa, Rena's parents did not divorce, the dam project was resolved smoothly, Satoshi did not run away, and neither Satoko nor Rika's parents died. However the club never formed, meaning Rika has no friends, she gets bullied by Satoko, Hanyū is absent, Rika is not revered as the reincarnation of Oyashiro and the village will soon be submerged underwater. Rika has to choose between staying in that world or killing her own mother, which will enable her to leave that sinless world.  (Source: Wikipedia)"
77081,Sora no Kane no Hibiku Hoshi de,https://cdn.myanimelist.net/images/manga/3/196711.jpg,https://cdn.myanimelist.net/images/manga/3/196711l.jpg,,44024.0,41966,"Fantasy, Sci-Fi","The ringing of the bell from the blue moon, the ""auspicious pillar"" floating in the sky...  In a particular season of the year, melodies similar to bell rings could be heard throughout the planet. A gigantic, floating pillar exists in this world, which is known as the ""auspicious pillar."" It has been rumored that around midnight, the figure of a young girl would appear near parts of the ""auspicious pillar.""  To investigate this rumor Ferio decides to pay the pillars a visit and in front of him appears a young girl who is oddly dressed.  History is written through the encounter of the boy and girl."
95211,Orange,https://cdn.myanimelist.net/images/manga/3/179402.jpg,https://cdn.myanimelist.net/images/manga/3/179402l.jpg,8.07,641.0,2199,"Drama, Love Polygon, Romance, School, Sci-Fi, Time Travel","In the Spring she was 16, Takemiya Naho receives a strange, but detailed letter from herself, ten years in the future. At first she thinks the letter is a prank, but then the things written in the letter actually happen, including the new transfer student that sits next to her in class, Naruse Kakeru. The letter reads just like her diary entries, down to the same characters. It is not till two weeks later, when Kakeru shows back up at school, that Naho finishes the letter...  (Source: Kissmanga)"
148882,Mimicry Girls,https://cdn.myanimelist.net/images/manga/2/275150.jpg,https://cdn.myanimelist.net/images/manga/2/275150l.jpg,,25021.0,61681,"Action, Comedy, Magical Sex Shift, Military","The year is 2041. It has been several years since the development of Artificial Body technology, commonly known as ""Mimic."" Captain Chris Armstrong, after suffering a serious injury from an unexpected incident during a military operation, undergoes mimic surgery and returns to the front lines... or at least, that was the plan. After the surgery, there was something strange about his body. His reflection that he saw in the mirror had soft white skin, complimented by silky hair... it was a beautiful girl?!  Amidst the flames of war writhing with conspiracy and resentment, a makeshift team of four girl-type mimics was formed. Their name: Mimicry Girls. Shooting, CQC, infiltration. A mission was given to these girls that were specialists in all fields. That is, to escort the president's daughter from the international criminal organization ""Val Verde"" that is out for her life.  After a cool tea party is the start of a cute operation! Taking on the form of girls, they face off against the world's greatest evils! An exhilarating gun-slinging comedy, presented by a four ""girl"" special forces team!  (Source: Kadokawa, translated)"
51373,Campione! Blu-Ray Special Stories,https://cdn.myanimelist.net/images/manga/2/90699.jpg,https://cdn.myanimelist.net/images/manga/2/90699l.jpg,7.05,8261.0,22159,"Action, Fantasy, Harem, Romance, Supernatural",Short stories included in the Limited Edition Blu-rays of the Campione! anime.
176557,"Misuterareta Ikenie Reijou wa Senyou Skill ""Otoriyose"" de Jaryuu wo Ezuke suru",https://cdn.myanimelist.net/images/manga/3/315283.jpg,https://cdn.myanimelist.net/images/manga/3/315283l.jpg,,40622.0,72538,"Fantasy, Gourmet","After being disowned by her noble house for being unable to use her skill, Francheska finds out she's also going to be this generation's sacrifice to a dragon! At the eleventh hour, she regains her memories from a previous life and unlocks the secrets to her skill: a power that allows her to order gourmet food directly from Earth! Arriving on the dragon's island, she sets about gaining his trust with tasty treats. Whether she's serving up dry-aged beef or a roasted ham and cheese sandwich cooked over a salamander's flame, these delicacies are sure to delight the hungry dragon!  (Source: J-Novel Club)"
68701,Ijinkan Garou,https://cdn.myanimelist.net/images/manga/2/117425.jpg,https://cdn.myanimelist.net/images/manga/2/117425l.jpg,,43083.0,52088,"Mystery, Shoujo","Icons are pieces of art or paintings that contain complex iconography by hiding unique meanings in its backgrounds or objects. Chikage, a girl who studied iconography in England, learns that her grandfather passed away and returns to her homeland Japan. At the gallery currently run by her grandmother, she is asked to judge a pair of paintings. Apparently those paintings were stolen pieces and come with a dark history...?!  (Source: Dearest Fairy)"
89393,"Hello, World",https://cdn.myanimelist.net/images/manga/3/157047.jpg,https://cdn.myanimelist.net/images/manga/3/157047l.jpg,,46126.0,47162,Sci-Fi,Based on the original visual novel by Nitro+.
133252,Kagami no Mukou no Saihate Toshokan,https://cdn.myanimelist.net/images/manga/2/240700.jpg,https://cdn.myanimelist.net/images/manga/2/240700l.jpg,,32861.0,58683,"Adventure, Fantasy, Seinen","By the time he realized it, Wallace, the head librarian of the ""Library of the End,"" had no memory. And what lies inside the forgotten library in the furthest end of the world are only a taciturn maid and the ""Magic Monsters of the Books"" that he just can't get through to. One day, he met Lucia, a witch apprentice from the village of the beginning, through a mirror. In order to save the world from the slowly encroaching demon lord. Lucia travels together with the hero who appeared in the village of the beginning. As Wallace is supporting Lucia from the shadow, he comes to realize that his past memory is the key to defeat the demon lord. This is a story of them, a lonely and gentle fantasy story.  (Source: Kadokawa, translated)"
148001,Kao sae Yokereba Ii Kyoushitsu,https://cdn.myanimelist.net/images/manga/1/275717.jpg,https://cdn.myanimelist.net/images/manga/1/275717l.jpg,,24852.0,33678,"Romance, School","Ryouran High School is a private arts academy full of geniuses in every field—music, dance, fashion. But in reality, it's looks, not talent, that decide its students' success. My sister, Shika Ikebukuro, is a shut-in who can't do anything without her older brother, and I was sure that devastating lack of charisma would doom her. But I know a secret. Behind her mask, the internet sensation VSINGER is none other than my sister Shika! Her voice is one-of-a-kind, but will it be enough to overcome Ryouran High's entire social order?  (Source: Yen Press)"
90408,Kidou Keisatsu Patlabor,https://cdn.myanimelist.net/images/manga/1/158628.jpg,https://cdn.myanimelist.net/images/manga/1/158628l.jpg,,46404.0,29445,"Action, Mecha, Sci-Fi","In the future, advanced robotics has created heavy robots (""labors"") for use in a variety of functions: construction, fire-fighting, military, and more. However, though the robots are only machines, their operators are also only human—and humans sometimes turn to crime. Since a heavy labor unit can be a dangerous weapon, the police of the future are set to fight fire with fire, using advanced patrol labor units, ""patlabors."" This is the story of the Second Special Vehicles Division, a motley crew of patlabor policemen and women doing their best to fight crime and live a normal life.  (Source: ANN)"
